Time (s),POROUS_MOMENT_X,POROUS_MOMENT_Y,POROUS_MOMENT_Z,PRESSURE_MOMENT_X,PRESSURE_MOMENT_Y,PRESSURE_MOMENT_Z,TOTAL_MOMENT_X,TOTAL_MOMENT_Y,TOTAL_MOMENT_Z,VISCOUS_MOMENT_X,VISCOUS_MOMENT_Y,VISCOUS_MOMENT_Z
"                 108",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.224146175266e+01,1.622549779556e+01,-3.640977110237e+01,7.225153134283e+01,1.635184256875e+01,-3.641822802208e+01,1.006959016182e-02,1.263447731886e-01,-8.456919711137e-03
"                 109",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.248260563677e+01,1.575967035474e+01,-3.591659623614e+01,7.249805461542e+01,1.588371384177e+01,-3.592324938721e+01,1.544897865306e-02,1.240434870214e-01,-6.653151073132e-03
"                 110",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.254568155905e+01,1.527629945543e+01,-3.533713015605e+01,7.255456955376e+01,1.540236034019e+01,-3.534485973722e+01,8.887994708793e-03,1.260608847586e-01,-7.729581168091e-03
"                 111",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.238445407022e+01,1.481622044507e+01,-3.472903787829e+01,7.239904038780e+01,1.493942835629e+01,-3.474088971147e+01,1.458631757858e-02,1.232079112211e-01,-1.185183317669e-02
"                 112",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.198818331584e+01,1.445383073047e+01,-3.418876437364e+01,7.199831928865e+01,1.457838861443e+01,-3.420104036483e+01,1.013597280743e-02,1.245578839609e-01,-1.227599119276e-02
"                 113",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.148280321350e+01,1.421276155171e+01,-3.377269347077e+01,7.149577717643e+01,1.433725202350e+01,-3.378449873844e+01,1.297396293331e-02,1.244904717896e-01,-1.180526767621e-02
"                 114",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.105298551539e+01,1.402834411162e+01,-3.344543872737e+01,7.106224802713e+01,1.415266571755e+01,-3.345691770042e+01,9.262511738780e-03,1.243216059371e-01,-1.147897305802e-02
"                 115",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.064538732499e+01,1.383305093337e+01,-3.310184424595e+01,7.065081819458e+01,1.395850535484e+01,-3.311404162939e+01,5.430869582142e-03,1.254544214714e-01,-1.219738344488e-02
"                 116",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.006221279578e+01,1.363991703194e+01,-3.272808692104e+01,7.006581581231e+01,1.376479929962e+01,-3.274184146779e+01,3.603016528975e-03,1.248822676843e-01,-1.375454675469e-02
"                 117",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.937979407949e+01,1.350457410732e+01,-3.236818949038e+01,6.938093403381e+01,1.363036658494e+01,-3.238058040795e+01,1.139954327780e-03,1.257924776207e-01,-1.239091757084e-02
"                 118",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.882350774523e+01,1.351339259895e+01,-3.218099131930e+01,6.881900242301e+01,1.364312066207e+01,-3.219169842076e+01,-4.505322225595e-03,1.297280631233e-01,-1.070710145608e-02
"                 119",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.847064325477e+01,1.366050498343e+01,-3.219939783339e+01,6.847779413674e+01,1.378377122346e+01,-3.221110190751e+01,7.150881971032e-03,1.232662400300e-01,-1.170407412131e-02
"                 120",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.811196072562e+01,1.385039417808e+01,-3.231814538477e+01,6.810584401921e+01,1.397725523275e+01,-3.233318410227e+01,-6.116706411964e-03,1.268610546700e-01,-1.503871750309e-02
"                 121",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.762909756843e+01,1.408595051890e+01,-3.243303071850e+01,6.762472270762e+01,1.421228144276e+01,-3.244766783503e+01,-4.374860800947e-03,1.263309238538e-01,-1.463711653679e-02
"                 122",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.708154694334e+01,1.438753503163e+01,-3.253247698738e+01,6.708580967361e+01,1.450909180560e+01,-3.254667226229e+01,4.262730270957e-03,1.215567739718e-01,-1.419527491852e-02
"                 123",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.665115746036e+01,1.470916113151e+01,-3.264683883291e+01,6.664616816856e+01,1.483419481022e+01,-3.266090224391e+01,-4.989291802584e-03,1.250336787089e-01,-1.406341099838e-02
"                 124",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.641651024636e+01,1.503325712928e+01,-3.281239096156e+01,6.640765101342e+01,1.515994845550e+01,-3.282338361817e+01,-8.859232942844e-03,1.266913262163e-01,-1.099265661414e-02
"                 125",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.640152798067e+01,1.533006736136e+01,-3.307952931743e+01,6.640039577516e+01,1.545221639554e+01,-3.309138415066e+01,-1.132205508535e-03,1.221490341805e-01,-1.185483323360e-02
"                 126",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.658562673337e+01,1.560437602575e+01,-3.343781523835e+01,6.657932645336e+01,1.572911256318e+01,-3.345253799080e+01,-6.300280012215e-03,1.247365374370e-01,-1.472275244964e-02
"                 127",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.678707460902e+01,1.590058174242e+01,-3.389171922618e+01,6.678917211746e+01,1.602013973581e+01,-3.390949574827e+01,2.097508436063e-03,1.195579933828e-01,-1.777652208739e-02
"                 128",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.686103624683e+01,1.619081446359e+01,-3.425098334209e+01,6.686053741730e+01,1.631251288338e+01,-3.426621381708e+01,-4.988295321545e-04,1.216984197880e-01,-1.523047499438e-02
"                 129",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.690435139705e+01,1.646624146592e+01,-3.451451716730e+01,6.690245323104e+01,1.658744156942e+01,-3.453298654229e+01,-1.898166015576e-03,1.212001034927e-01,-1.846937499334e-02
"                 130",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.695236092984e+01,1.669521586947e+01,-3.473558183288e+01,6.694975769950e+01,1.681763265222e+01,-3.474916743585e+01,-2.603230335217e-03,1.224167827409e-01,-1.358560297257e-02
"                 131",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.699882857989e+01,1.686710477739e+01,-3.497089930566e+01,6.699538929464e+01,1.698828598109e+01,-3.498363946627e+01,-3.439285250024e-03,1.211812037037e-01,-1.274016060853e-02
"                 132",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.706011199037e+01,1.702769214561e+01,-3.526570567047e+01,6.706144011323e+01,1.714539041525e+01,-3.528076100613e+01,1.328122856842e-03,1.176982696429e-01,-1.505533565919e-02
"                 133",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.712358320673e+01,1.710603404881e+01,-3.549204286115e+01,6.712468530175e+01,1.722355307159e+01,-3.550938397725e+01,1.102095016859e-03,1.175190227782e-01,-1.734111610230e-02
"                 134",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.722108695975e+01,1.715734369754e+01,-3.563445546359e+01,6.722014893788e+01,1.727726827103e+01,-3.565153963187e+01,-9.380218678307e-04,1.199245734923e-01,-1.708416828318e-02
"                 135",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.737376695193e+01,1.720540295220e+01,-3.572660337179e+01,6.737136192356e+01,1.732589527644e+01,-3.574027023384e+01,-2.405028364384e-03,1.204923242449e-01,-1.366686205018e-02
"                 136",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.754775609143e+01,1.725470867343e+01,-3.578170554574e+01,6.754660590980e+01,1.737572554577e+01,-3.579485790944e+01,-1.150181632483e-03,1.210168723464e-01,-1.315236369414e-02
"                 137",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.763451977768e+01,1.728655551067e+01,-3.584852172874e+01,6.764445791834e+01,1.740059349095e+01,-3.586535090383e+01,9.938140658947e-03,1.140379802793e-01,-1.682917508619e-02
"                 138",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.769311917202e+01,1.735842645573e+01,-3.603757873055e+01,6.769411284724e+01,1.747640598947e+01,-3.605089968799e+01,9.936752142261e-04,1.179795337362e-01,-1.332095743655e-02
"                 139",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.775345950658e+01,1.742702730278e+01,-3.630876900318e+01,6.776183257839e+01,1.754091703666e+01,-3.633037149307e+01,8.373071805330e-03,1.138897338823e-01,-2.160248989252e-02
"                 140",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.785207200498e+01,1.739149213711e+01,-3.648931825457e+01,6.785199911059e+01,1.751044462401e+01,-3.650581329177e+01,-7.289438857629e-05,1.189524868945e-01,-1.649503719954e-02
"                 141",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.799566788294e+01,1.727469249875e+01,-3.653656565125e+01,6.800715543626e+01,1.738817841584e+01,-3.655696735290e+01,1.148755331349e-02,1.134859170920e-01,-2.040170165638e-02
"                 142",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.817187280251e+01,1.714447272218e+01,-3.647075134506e+01,6.817319125409e+01,1.726266278450e+01,-3.649033614747e+01,1.318451586847e-03,1.181900623242e-01,-1.958480241014e-02
"                 143",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.840692193313e+01,1.709538577279e+01,-3.645621612751e+01,6.841524006307e+01,1.721149099894e+01,-3.647685096158e+01,8.318129946054e-03,1.161052261432e-01,-2.063483406859e-02
"                 144",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.869249696105e+01,1.715050805024e+01,-3.653953764080e+01,6.869486313964e+01,1.726907059837e+01,-3.655526868455e+01,2.366178590824e-03,1.185625481252e-01,-1.573104375144e-02
"                 145",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.896242260886e+01,1.723575291658e+01,-3.670082865280e+01,6.897256845975e+01,1.735035854540e+01,-3.672406266325e+01,1.014585089254e-02,1.146056288188e-01,-2.323401044589e-02
"                 146",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.921015394227e+01,1.731871415262e+01,-3.687465114871e+01,6.920968135067e+01,1.743912944604e+01,-3.689601514054e+01,-4.725915979251e-04,1.204152934253e-01,-2.136399182848e-02
"                 147",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.941897888348e+01,1.736402288257e+01,-3.697102244099e+01,6.942857121621e+01,1.747996075464e+01,-3.699446184358e+01,9.592332732348e-03,1.159378720768e-01,-2.343940258679e-02
"                 148",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.964360695829e+01,1.736617363898e+01,-3.699299339083e+01,6.964836827806e+01,1.748541446248e+01,-3.702029065335e+01,4.761319771943e-03,1.192408235016e-01,-2.729726252119e-02
"                 149",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.987537543241e+01,1.735161753312e+01,-3.697583810187e+01,6.988263126170e+01,1.746886587175e+01,-3.700527912392e+01,7.255829296194e-03,1.172483386343e-01,-2.944102204562e-02
"                 150",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.004233161445e+01,1.734737976123e+01,-3.695035023522e+01,7.004705072453e+01,1.746610782742e+01,-3.697492344259e+01,4.719110080024e-03,1.187280661837e-01,-2.457320737434e-02
"                 151",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.013994723625e+01,1.735645007024e+01,-3.695626259238e+01,7.013513171672e+01,1.748043598652e+01,-3.698073468028e+01,-4.815519536715e-03,1.239859162792e-01,-2.447208790000e-02
"                 152",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.024033686916e+01,1.733665824613e+01,-3.696740679360e+01,7.023811597078e+01,1.745917501150e+01,-3.699345263108e+01,-2.220898385012e-03,1.225167653700e-01,-2.604583748929e-02
"                 153",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.044404096184e+01,1.737112962101e+01,-3.706261803527e+01,7.044274213197e+01,1.749432207857e+01,-3.708695757689e+01,-1.298829868359e-03,1.231924575609e-01,-2.433954161710e-02
"                 154",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.079569252742e+01,1.743408557279e+01,-3.720094719473e+01,7.079490106788e+01,1.755640600725e+01,-3.722563562895e+01,-7.914595365384e-04,1.223204344648e-01,-2.468843422002e-02
"                 155",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.113426452993e+01,1.756906128128e+01,-3.737406442742e+01,7.112957922000e+01,1.769722450980e+01,-3.740099086216e+01,-4.685309933952e-03,1.281632285191e-01,-2.692643473947e-02
"                 156",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.133058739283e+01,1.776194385025e+01,-3.757578779800e+01,7.132958653854e+01,1.788621004607e+01,-3.760187421591e+01,-1.000854284301e-03,1.242661958247e-01,-2.608641791615e-02
"                 157",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.134036778107e+01,1.788260395350e+01,-3.773201090111e+01,7.133712334866e+01,1.800756836691e+01,-3.776162108325e+01,-3.244432406525e-03,1.249644134103e-01,-2.961018213463e-02
"                 158",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.125983418440e+01,1.782128289748e+01,-3.774776293936e+01,7.125854985408e+01,1.794621990164e+01,-3.777766993013e+01,-1.284330319567e-03,1.249370041561e-01,-2.990699076130e-02
"                 159",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.129788898441e+01,1.762152079615e+01,-3.767774394745e+01,7.130291000168e+01,1.774620822944e+01,-3.770835779002e+01,5.021017277514e-03,1.246874332897e-01,-3.061384256610e-02
"                 160",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.148020544421e+01,1.744136280714e+01,-3.763964716615e+01,7.148025984479e+01,1.756922470663e+01,-3.767051108020e+01,5.440058521713e-05,1.278618994890e-01,-3.086391404870e-02
"                 161",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.167314765885e+01,1.733564523117e+01,-3.768058178668e+01,7.167078220593e+01,1.746679129030e+01,-3.770918337087e+01,-2.365452914911e-03,1.311460591309e-01,-2.860158418369e-02
"                 162",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.173504887057e+01,1.728162835489e+01,-3.779319251358e+01,7.173991833925e+01,1.741029504331e+01,-3.782262191371e+01,4.869468675706e-03,1.286666884155e-01,-2.942940013394e-02
"                 163",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.162417485676e+01,1.722817224289e+01,-3.795347999044e+01,7.162247571112e+01,1.736312305240e+01,-3.798038965619e+01,-1.699145642446e-03,1.349508095103e-01,-2.690966575050e-02
"                 164",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.143063875153e+01,1.714909593296e+01,-3.809889515593e+01,7.143141919110e+01,1.728437561346e+01,-3.813122113797e+01,7.804395654336e-04,1.352796805009e-01,-3.232598203902e-02
"                 165",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.120748922528e+01,1.708424800845e+01,-3.823752429380e+01,7.120811570327e+01,1.722332702419e+01,-3.827208381701e+01,6.264779946722e-04,1.390790157317e-01,-3.455952321377e-02
"                 166",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.088869950919e+01,1.709203567046e+01,-3.844117825061e+01,7.089914341986e+01,1.722663153620e+01,-3.847473079930e+01,1.044391066768e-02,1.345958657406e-01,-3.355254869757e-02
"                 167",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.043153298753e+01,1.715388783825e+01,-3.869295009858e+01,7.044017963412e+01,1.729176038541e+01,-3.872495784729e+01,8.646646587466e-03,1.378725471603e-01,-3.200774870756e-02
"                 168",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.988231234845e+01,1.723348774366e+01,-3.895134270001e+01,6.988405408616e+01,1.737722795573e+01,-3.898515934911e+01,1.741737714831e-03,1.437402120732e-01,-3.381664910106e-02
"                 169",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.932933458147e+01,1.727893978852e+01,-3.915047332315e+01,6.933712944570e+01,1.742213532588e+01,-3.918429826951e+01,7.794864232766e-03,1.431955373587e-01,-3.382494635695e-02
"                 170",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.886734838917e+01,1.727781469696e+01,-3.916459368027e+01,6.887520525528e+01,1.742375995352e+01,-3.919533514791e+01,7.856866113548e-03,1.459452565584e-01,-3.074146763356e-02
"                 171",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.844002491121e+01,1.736344395177e+01,-3.913025629401e+01,6.845412377001e+01,1.750876238980e+01,-3.916454052574e+01,1.409885879103e-02,1.453184380316e-01,-3.428423173110e-02
"                 172",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.789248315252e+01,1.759022845957e+01,-3.914784048327e+01,6.790614155414e+01,1.773950865876e+01,-3.917892217991e+01,1.365840161350e-02,1.492801991916e-01,-3.108169664199e-02
"                 173",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.726344681126e+01,1.786972301569e+01,-3.920622048727e+01,6.727273217092e+01,1.802474336799e+01,-3.924177912415e+01,9.285359661548e-03,1.550203522912e-01,-3.555863688037e-02
"                 174",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.672113962925e+01,1.809199767898e+01,-3.918064118630e+01,6.673495376337e+01,1.824728624734e+01,-3.921885566762e+01,1.381413411623e-02,1.552885683625e-01,-3.821448131835e-02
"                 175",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.641245157958e+01,1.822497594565e+01,-3.903724211637e+01,6.642582920831e+01,1.838413635861e+01,-3.906542419443e+01,1.337762872886e-02,1.591604129688e-01,-2.818207806458e-02
"                 176",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.628301098938e+01,1.831414935852e+01,-3.876131808996e+01,6.630275596928e+01,1.847160821650e+01,-3.879745442721e+01,1.974497989343e-02,1.574588579787e-01,-3.613633725274e-02
